hour_of_day,day_of_week,month,is_weekend,is_vacation,is_exam_period,outside_temperature,humidity,occupancy_count,energy_consumption_kwh
21,1,1970-01-01 00:00:00.000000003,0,0,0,13.325440167497868,62.47479515420538,120,99.24472199154368
0,2,1970-01-01 00:00:00.000000003,0,0,0,8.12060460182401,71.89889628792689,114,78.61704381225022
3,2,1970-01-01 00:00:00.000000003,0,0,0,10.998161683153675,62.034149793499495,146,79.00867386087585
6,2,1970-01-01 00:00:00.000000003,0,0,0,12.835370589444636,65.08233140333299,138,85.16850588665714
9,2,1970-01-01 00:00:00.000000003,0,0,0,17.2904386322453,55.96604648271608,64,61.298411087514474
12,2,1970-01-01 00:00:00.000000003,0,0,0,19.594784902343537,52.59059675988674,59,74.11469313131721
15,2,1970-01-01 00:00:00.000000003,0,0,0,16.27543618046987,56.75115380341817,61,78.09039895387569
18,2,1970-01-01 00:00:00.000000003,0,0,0,12.69585722935572,59.53758618179111,117,100.92579046219277
21,2,1970-01-01 00:00:00.000000003,0,0,0,11.02466390506516,65.09312503467582,127,98.89137094610588
0,3,1970-01-01 00:00:00.000000003,0,0,0,10.949526293622393,61.844865033461225,117,80.80005607114694
3,3,1970-01-01 00:00:00.000000003,0,0,0,12.7717913554986,73.94140498788649,140,75.14242603883343
6,3,1970-01-01 00:00:00.000000003,0,0,0,10.2239662102357,61.902859258173734,138,90.29172470907278
9,3,1970-01-01 00:00:00.000000003,0,0,0,18.15443347724155,52.37371907479628,65,65.46421506111598
12,3,1970-01-01 00:00:00.000000003,0,0,0,16.392528916867867,55.662250698463026,57,74.23226817876669
15,3,1970-01-01 00:00:00.000000003,0,0,0,19.844496720499443,59.35052214578674,62,71.7243536284674
18,3,1970-01-01 00:00:00.000000003,0,0,0,13.638178134402668,63.89489735434312,113,109.7775626275362
21,3,1970-01-01 00:00:00.000000003,0,0,0,12.059778287420071,55.59164224848072,116,94.9949565112514
0,4,1970-01-01 00:00:00.000000003,0,0,0,12.045977019569278,59.98771696523225,127,78.69267650572961
3,4,1970-01-01 00:00:00.000000003,0,0,0,13.454052052582682,57.61183686397554,143,66.50327328801548
6,4,1970-01-01 00:00:00.000000003,0,0,0,14.874057637814529,61.071638721956234,137,83.02360659396638
9,4,1970-01-01 00:00:00.000000003,0,0,0,17.798020376718018,39.982874623933256,54,66.8704375151406
12,4,1970-01-01 00:00:00.000000003,0,0,0,16.248499758291914,60.7858759783998,54,82.82615579401205
15,4,1970-01-01 00:00:00.000000003,0,0,0,18.135884676232553,46.07894918655558,63,72.55378443843924
18,4,1970-01-01 00:00:00.000000003,0,0,0,15.60666491756306,72.06751668909965,118,91.72228586956788
21,4,1970-01-01 00:00:00.000000003,0,0,0,11.96000601911539,60.44033449759368,124,101.85779017113374
0,5,1970-01-01 00:00:00.000000004,1,0,0,9.46832731463776,65.1380067977352,103,85.31961439655579
3,5,1970-01-01 00:00:00.000000004,1,0,0,12.501696551726418,67.21169238570313,110,67.8069975672932
6,5,1970-01-01 00:00:00.000000004,1,0,0,17.43774169606941,55.67508465732275,109,72.79496734666205
9,5,1970-01-01 00:00:00.000000004,1,0,0,16.485967456493132,52.267266016327326,57,61.98563435923115
12,5,1970-01-01 00:00:00.000000004,1,0,0,18.392623579829845,49.90895466945223,50,67.13823153481647
15,5,1970-01-01 00:00:00.000000004,1,0,0,14.261463776678363,61.45246266638994,55,68.63605638649847
18,5,1970-01-01 00:00:00.000000004,1,0,0,17.30237816765132,53.47802476728275,89,102.45928325642896
21,5,1970-01-01 00:00:00.000000004,1,0,0,10.417846657007804,62.46998138356494,94,96.53990530875866
0,6,1970-01-01 00:00:00.000000004,1,0,0,10.76870779438706,77.97191767669358,99,73.00917476725887
3,6,1970-01-01 00:00:00.000000004,1,0,0,11.219132039719668,66.15358063867292,111,78.46452193783284
6,6,1970-01-01 00:00:00.000000004,1,0,0,16.86671496567476,55.994909060629034,116,77.08910959369234
9,6,1970-01-01 00:00:00.000000004,1,0,0,16.89342698888151,60.06182556849996,54,71.86516032308651
12,6,1970-01-01 00:00:00.000000004,1,0,0,16.888165277227227,66.6789767913506,48,69.24410582385903
15,6,1970-01-01 00:00:00.000000004,1,0,0,21.053569897888856,48.063999653002256,44,79.95659588160291
18,6,1970-01-01 00:00:00.000000004,1,0,0,13.559407767858184,58.440751879013334,101,102.49051629685108
21,6,1970-01-01 00:00:00.000000004,1,0,0,11.715178681332736,64.86214909978557,101,100.59346760110525
0,0,1970-01-01 00:00:00.000000004,0,0,0,8.896652926310697,73.98877435677502,114,75.9022224624092
3,0,1970-01-01 00:00:00.000000004,0,0,0,11.44252624915421,72.90220550548251,137,80.24834342500365
6,0,1970-01-01 00:00:00.000000004,0,0,0,14.87870759393565,62.39887851074563,143,84.6069521556305
9,0,1970-01-01 00:00:00.000000004,0,0,0,19.46304994405153,54.61680156473403,61,75.67206768108137
12,0,1970-01-01 00:00:00.000000004,0,0,0,19.49801676868381,49.99020339593025,61,79.84916851168518
15,0,1970-01-01 00:00:00.000000004,0,0,0,20.95288220855474,48.711369792076034,50,75.35648689503998
18,0,1970-01-01 00:00:00.000000004,0,0,0,14.478585710215292,61.56612600978992,121,103.17178851737155
21,0,1970-01-01 00:00:00.000000004,0,0,0,16.00013194597454,57.96866613542712,125,94.48847315375784
0,1,1970-01-01 00:00:00.000000004,0,0,0,9.385488350205286,65.96006144850651,121,84.51056440604461
3,1,1970-01-01 00:00:00.000000004,0,0,0,13.217704733327928,75.16692759881313,144,78.08201112952524
6,1,1970-01-01 00:00:00.000000004,0,0,0,17.14412286594089,53.607080976980996,145,88.57824825700871
9,1,1970-01-01 00:00:00.000000004,0,0,0,17.619967608548897,57.38683258432406,60,71.51220164114027
12,1,1970-01-01 00:00:00.000000004,0,0,0,21.32530106828896,57.55742075345232,64,68.44999524130691
15,1,1970-01-01 00:00:00.000000004,0,0,0,17.726471331095265,56.57653802511231,59,59.85224516969552
18,1,1970-01-01 00:00:00.000000004,0,0,0,16.787934120547966,69.84499871584202,119,100.06069621945927
21,1,1970-01-01 00:00:00.000000004,0,0,0,12.170731160362225,64.97728279554123,116,97.43572491454042
0,2,1970-01-01 00:00:00.000000004,0,0,0,12.843751959686774,54.8145254487115,111,68.52591972769308
3,2,1970-01-01 00:00:00.000000004,0,0,0,13.955207672488829,66.00722306730059,137,70.53850299453828
6,2,1970-01-01 00:00:00.000000004,0,0,0,17.83505121424626,54.14492852901576,142,86.68222748299944
9,2,1970-01-01 00:00:00.000000004,0,0,0,20.930528917523983,57.56192910838638,56,72.33906823584881
12,2,1970-01-01 00:00:00.000000004,0,0,0,20.18404495110031,52.9086698440575,61,73.75529415257729
15,2,1970-01-01 00:00:00.000000004,0,0,0,19.742309271233353,55.52889515436922,59,74.81816215032349
18,2,1970-01-01 00:00:00.000000004,0,0,0,16.515406555766333,64.13941615412494,125,101.3262783356584
21,2,1970-01-01 00:00:00.000000004,0,0,0,16.013938923028523,65.90241572125353,122,98.70513952081392
0,3,1970-01-01 00:00:00.000000004,0,0,0,13.05633734846981,65.07538941010418,112,68.10276577073034
3,3,1970-01-01 00:00:00.000000004,0,0,0,13.678213297215928,60.871503907994345,146,75.128903276617
6,3,1970-01-01 00:00:00.000000004,0,0,0,17.47959844113827,61.676833795646814,141,97.64842940850812
9,3,1970-01-01 00:00:00.000000004,0,0,0,19.536927358629782,51.015940704870886,53,72.08767891218905
12,3,1970-01-01 00:00:00.000000004,0,0,0,18.01729221557156,56.04025254611143,51,74.1178595863714
15,3,1970-01-01 00:00:00.000000004,0,0,0,15.407148506588973,57.873480342353155,64,70.36841064031337
18,3,1970-01-01 00:00:00.000000004,0,0,0,16.914545730415455,58.19812346991369,122,100.36583987339483
21,3,1970-01-01 00:00:00.000000004,0,0,0,12.91826242305392,66.05305954504539,124,96.79732622123156
0,4,1970-01-01 00:00:00.000000004,0,0,0,13.233341784653224,59.13005499802266,127,81.23449539800326
3,4,1970-01-01 00:00:00.000000004,0,0,0,11.141934527498432,70.93185829711177,146,77.234171165501
6,4,1970-01-01 00:00:00.000000004,0,0,0,15.644471935534597,53.69196053499317,144,84.65496908651991
9,4,1970-01-01 00:00:00.000000004,0,0,0,21.071468932552047,52.78174556613432,62,66.24706813078265
12,4,1970-01-01 00:00:00.000000004,0,0,0,19.05515839844443,48.047212409954106,53,74.31988196375261
15,4,1970-01-01 00:00:00.000000004,0,0,0,20.25058043586841,44.160067933795695,63,75.65511049956375
18,4,1970-01-01 00:00:00.000000004,0,0,0,17.73999696103197,57.78254779519784,116,105.5471914645913
21,4,1970-01-01 00:00:00.000000004,0,0,0,15.187579713316174,56.74106714698579,124,102.85257675627848
0,5,1970-01-01 00:00:00.000000004,1,0,0,12.485694132302164,62.63223390214427,105,81.49613560883517
3,5,1970-01-01 00:00:00.000000004,1,0,0,16.711024944521675,64.2342788060011,113,74.57139907671406
6,5,1970-01-01 00:00:00.000000004,1,0,0,19.63048196061228,51.591123932111095,110,71.10210301454498
9,5,1970-01-01 00:00:00.000000004,1,0,0,19.19027325101696,58.35643241122071,54,71.06002526546322
12,5,1970-01-01 00:00:00.000000004,1,0,0,20.37200185110322,47.07979834760846,46,68.82230919164842
15,5,1970-01-01 00:00:00.000000004,1,0,0,19.083893113786992,48.87235827353656,57,77.27956352803014
18,5,1970-01-01 00:00:00.000000004,1,0,0,16.34098244335956,59.330398962272966,98,98.5988470237766
21,5,1970-01-01 00:00:00.000000004,1,0,0,14.326850002392126,64.79682237125681,98,98.63592610365268
0,6,1970-01-01 00:00:00.000000004,1,0,0,10.044995300349338,67.17543698158379,91,75.8820372058375
3,6,1970-01-01 00:00:00.000000004,1,0,0,15.91664786977299,58.3976301574661,109,81.9478037058491
6,6,1970-01-01 00:00:00.000000004,1,0,0,17.660476533672195,53.759646013483554,109,81.6647625472519
9,6,1970-01-01 00:00:00.000000004,1,0,0,19.852245273271897,57.72415932251111,56,76.16026279638928
12,6,1970-01-01 00:00:00.000000004,1,0,0,24.200762611725192,49.172935933285025,42,72.20336914154169
15,6,1970-01-01 00:00:00.000000004,1,0,0,19.017842522425052,59.814009799215185,38,74.59430284503965
18,6,1970-01-01 00:00:00.000000004,1,0,0,16.588503242070313,44.07787125661919,101,102.91953678131269
21,6,1970-01-01 00:00:00.000000004,1,0,0,15.066355623388846,65.07822982778609,89,88.32377989213083
0,0,1970-01-01 00:00:00.000000004,0,0,0,11.999975324173915,61.614794178590266,117,71.447374627315
3,0,1970-01-01 00:00:00.000000004,0,0,0,11.071171424179788,63.287096863662654,145,88.59692237836897
6,0,1970-01-01 00:00:00.000000004,0,0,0,12.64548437235421,57.29040626994841,139,90.02088655594342
9,0,1970-01-01 00:00:00.000000004,0,0,0,19.656874127945137,47.86925607873225,58,74.9411195634953
12,0,1970-01-01 00:00:00.000000004,0,0,0,19.774404396443884,48.84775665647281,61,72.51377550600094
15,0,1970-01-01 00:00:00.000000004,0,0,0,18.70436656261445,49.06430156351819,61,89.02100381242656
18,0,1970-01-01 00:00:00.000000004,0,0,0,15.989159654105222,57.96469201974228,117,100.80718434499028
21,0,1970-01-01 00:00:00.000000004,0,0,0,11.84201366724668,62.640168689700275,117,109.94622297220216
0,1,1970-01-01 00:00:00.000000004,0,0,0,14.48955755866847,61.353391318133866,125,69.81687892286881
3,1,1970-01-01 00:00:00.000000004,0,0,0,15.546445714764772,59.288869763618585,140,77.60988166645392
6,1,1970-01-01 00:00:00.000000004,0,0,0,14.978828404815,69.83765665316682,145,85.29292694273663
9,1,1970-01-01 00:00:00.000000004,0,0,0,20.413243518988583,47.57847307105461,52,64.7070590619052
12,1,1970-01-01 00:00:00.000000004,0,0,0,19.485530798793768,55.085589116955035,58,69.93305331914358
15,1,1970-01-01 00:00:00.000000004,0,0,0,19.76803139939313,52.93315773967721,69,66.62445923330431
18,1,1970-01-01 00:00:00.000000004,0,0,0,15.244639923589224,57.91949373086842,119,110.83912931140893
21,1,1970-01-01 00:00:00.000000004,0,0,0,13.385500073083051,65.64247671037184,121,97.6659460000264
0,2,1970-01-01 00:00:00.000000004,0,0,0,8.771853048706035,69.36357028062478,115,86.52982870257823
3,2,1970-01-01 00:00:00.000000004,0,0,0,16.208986700325987,60.078782135068955,142,78.69809437976285
6,2,1970-01-01 00:00:00.000000004,0,0,0,16.728247257815468,60.82775826805529,138,68.42560783228369
9,2,1970-01-01 00:00:00.000000004,0,0,0,19.21997055088356,54.205134692192374,55,74.36770423016895
12,2,1970-01-01 00:00:00.000000004,0,0,0,22.29955353580264,56.77776163246055,55,75.8517449286455
15,2,1970-01-01 00:00:00.000000004,0,0,0,19.87442368302928,55.61067766393285,59,74.58449592858011
18,2,1970-01-01 00:00:00.000000004,0,0,0,18.358801971471628,55.61961127997886,125,94.26172099866878
21,2,1970-01-01 00:00:00.000000004,0,0,0,15.76532272169805,58.18286032464015,129,105.85922349484414
0,3,1970-01-01 00:00:00.000000004,0,0,0,13.802484640125328,51.65575929333312,123,72.28078539852564
3,3,1970-01-01 00:00:00.000000004,0,0,0,14.60541926658142,64.04814276495948,141,76.31721641594918
6,3,1970-01-01 00:00:00.000000004,0,0,0,18.069304619213455,57.57813447130316,138,93.11431361065188
9,3,1970-01-01 00:00:00.000000004,0,0,0,21.13667115045364,42.263636373902855,58,65.6258948483991
12,3,1970-01-01 00:00:00.000000004,0,0,0,21.63538459618006,44.35657023656571,58,78.23522248907776
15,3,1970-01-01 00:00:00.000000004,0,0,0,20.86883798320342,62.126702368799855,54,65.22165505928575
18,3,1970-01-01 00:00:00.000000004,0,0,0,20.054608366971607,56.75762310599425,114,97.01111241282706
21,3,1970-01-01 00:00:00.000000004,0,0,0,13.914423371538064,69.61737655769281,118,99.04357188696358
0,4,1970-01-01 00:00:00.000000004,0,0,0,12.354988106928692,64.51762041395354,120,74.23821163389775
3,4,1970-01-01 00:00:00.000000004,0,0,0,14.8570237861923,54.70322983050727,138,70.53893383026993
6,4,1970-01-01 00:00:00.000000004,0,0,0,16.713887880281675,53.63077067438421,143,90.64672978400746
9,4,1970-01-01 00:00:00.000000004,0,0,0,22.049053172566463,46.87996003604657,54,66.74191405786574
12,4,1970-01-01 00:00:00.000000004,0,0,0,19.629637622791275,52.38690758730946,67,77.08419748037961
15,4,1970-01-01 00:00:00.000000004,0,0,0,20.901367372645943,55.55802008817254,66,68.44264514092234
18,4,1970-01-01 00:00:00.000000004,0,0,0,18.704463873769544,45.257982639514,111,109.89185635512736
21,4,1970-01-01 00:00:00.000000004,0,0,0,14.196659756586165,60.12169214508444,119,98.37688764349856
0,5,1970-01-01 00:00:00.000000004,1,0,0,13.101883804117108,60.469332188314,89,74.29040792051497
3,5,1970-01-01 00:00:00.000000004,1,0,0,16.831004452795423,55.985307541898266,115,72.77337378755611
6,5,1970-01-01 00:00:00.000000004,1,0,0,16.87950520679118,50.94576050292597,115,80.92580041168391
9,5,1970-01-01 00:00:00.000000004,1,0,0,21.05556245796654,59.0021269333925,49,72.20510047972131
12,5,1970-01-01 00:00:00.000000004,1,0,0,20.984974326297692,45.67372058281929,51,75.64027635836351
15,5,1970-01-01 00:00:00.000000004,1,0,0,22.38829481862932,44.947360095792135,41,63.140147068698056
18,5,1970-01-01 00:00:00.000000004,1,0,0,17.730209313683925,59.05895948181001,93,96.93495799896576
21,5,1970-01-01 00:00:00.000000004,1,0,0,15.380066576097956,62.61332345519986,92,93.48977751499272
0,6,1970-01-01 00:00:00.000000004,1,0,0,13.101437939535684,60.50173295268256,104,69.2369765858957
3,6,1970-01-01 00:00:00.000000004,1,0,0,15.227930789448276,66.58264401116683,116,79.34734414320184
6,6,1970-01-01 00:00:00.000000004,1,0,0,16.643772581539768,48.4425982551268,113,83.5999055925258
9,6,1970-01-01 00:00:00.000000004,1,0,0,20.8259149553412,51.85997967889382,43,69.66030250902143
12,6,1970-01-01 00:00:00.000000004,1,0,0,22.764699615506196,43.16324719562273,51,82.82119101795956
15,6,1970-01-01 00:00:00.000000004,1,0,0,19.503353774651888,54.2983902192994,40,77.27072852024143
18,6,1970-01-01 00:00:00.000000004,1,0,0,16.946173245222234,59.078120716186035,97,101.46920792943996
21,6,1970-01-01 00:00:00.000000004,1,0,0,17.131551232487595,57.474351438029515,89,89.06004969686771
0,0,1970-01-01 00:00:00.000000004,0,0,0,14.557784180390977,57.01288966832698,128,73.24969586228852
3,0,1970-01-01 00:00:00.000000004,0,0,0,11.959143564088896,64.05916030390729,142,76.84245056866135
6,0,1970-01-01 00:00:00.000000004,0,0,0,17.63839366360604,60.24455904201304,142,89.72922972028806
9,0,1970-01-01 00:00:00.000000004,0,0,0,21.95291483916067,51.48326005378285,60,69.05411483435998
12,0,1970-01-01 00:00:00.000000004,0,0,0,22.90276150485659,54.71911236625003,60,70.53810889427328
15,0,1970-01-01 00:00:00.000000004,0,0,0,17.742857010155156,51.341082026094966,58,69.25627786239869
18,0,1970-01-01 00:00:00.000000004,0,0,0,17.458031356283534,59.39195399912313,117,102.97673310676768
21,0,1970-01-01 00:00:00.000000004,0,0,0,15.178385982061116,55.944231775123995,126,114.3874680608651
0,1,1970-01-01 00:00:00.000000004,0,0,0,13.81084846061938,59.53132966912244,121,81.91650253083121
3,1,1970-01-01 00:00:00.000000004,0,0,0,16.01658715469081,63.17526454315784,143,67.41073636298275
6,1,1970-01-01 00:00:00.000000004,0,0,0,19.286991419589544,56.5099872550573,142,86.36701244411395
9,1,1970-01-01 00:00:00.000000004,0,0,0,21.010364204160496,55.391288305424744,68,72.7020320301462
12,1,1970-01-01 00:00:00.000000004,0,0,0,21.00491952599213,51.01636380859596,61,73.35585293155826
15,1,1970-01-01 00:00:00.000000004,0,0,0,22.956910072325428,42.534138941334774,53,69.54957470455012
18,1,1970-01-01 00:00:00.000000004,0,0,0,20.465571071112137,47.18639457110532,124,96.91302483772029
21,1,1970-01-01 00:00:00.000000004,0,0,0,15.084246923737243,55.2677461786285,114,93.09405380536306
0,2,1970-01-01 00:00:00.000000004,0,0,0,16.183756067789517,60.7312137483631,120,76.87249814226794
3,2,1970-01-01 00:00:00.000000004,0,0,0,16.49420147246269,66.76813495857824,144,69.86834674882533
6,2,1970-01-01 00:00:00.000000004,0,0,0,19.309859970623293,58.57160963556036,145,90.30188162470748
9,2,1970-01-01 00:00:00.000000004,0,0,0,23.770315384875225,46.05652689448195,56,74.33483374978418
12,2,1970-01-01 00:00:00.000000004,0,0,0,20.514765797492995,50.966128964463095,56,76.51771716405442
15,2,1970-01-01 00:00:00.000000004,0,0,0,23.038348918407827,55.16434604370072,60,74.0485432901402
18,2,1970-01-01 00:00:00.000000004,0,0,0,17.215252137310905,54.27026309576821,115,104.40917214299505
21,2,1970-01-01 00:00:00.000000004,0,0,0,16.293134942435163,52.65173010796676,123,93.70553572999032
0,3,1970-01-01 00:00:00.000000004,0,0,0,17.69981983725954,53.38766664184533,117,69.42010758022293
3,3,1970-01-01 00:00:00.000000004,0,0,0,15.711853812033947,59.50058884112402,139,74.4063485876668
6,3,1970-01-01 00:00:00.000000004,0,0,0,19.721892927711,52.43675424707817,138,82.05690998586502
9,3,1970-01-01 00:00:00.000000004,0,0,0,20.98051127903273,45.25277546028116,67,66.77877235445202
12,3,1970-01-01 00:00:00.000000004,0,0,0,22.733828036970767,49.92440114949857,54,79.31403496610866
15,3,1970-01-01 00:00:00.000000004,0,0,0,22.782795432986493,42.517769292264475,69,72.89846635285346
18,3,1970-01-01 00:00:00.000000004,0,0,0,19.48025359106209,52.97831440883592,120,106.11309513733757
21,3,1970-01-01 00:00:00.000000004,0,0,0,16.72155159200833,53.736837808541594,124,107.10618047814955
0,4,1970-01-01 00:00:00.000000004,0,0,0,14.084012550306031,55.34723576757891,127,76.19528219208908
3,4,1970-01-01 00:00:00.000000004,0,0,0,18.9534689735354,53.797461138944456,139,76.8600194270776
6,4,1970-01-01 00:00:00.000000004,0,0,0,20.327895350969484,56.33345776025352,143,92.46871495165747
9,4,1970-01-01 00:00:00.000000004,0,0,0,22.133716626998936,38.287055561174235,50,66.32422894344083
12,4,1970-01-01 00:00:00.000000004,0,0,0,24.709224286082847,55.972890243096266,64,79.69243313498806
15,4,1970-01-01 00:00:00.000000004,0,0,0,22.176745584001516,46.742853912975775,55,74.24937480688153
18,4,1970-01-01 00:00:00.000000004,0,0,0,16.985286940004222,50.25041865211022,119,113.49580376404934
21,4,1970-01-01 00:00:00.000000004,0,0,0,17.08338978220513,52.43856965547333,117,97.41035009155512
0,5,1970-01-01 00:00:00.000000004,1,0,0,13.918145006753416,67.75284348511977,102,72.3515574745931
3,5,1970-01-01 00:00:00.000000004,1,0,0,15.806012515402776,52.256664855107346,112,72.51365298006048
6,5,1970-01-01 00:00:00.000000004,1,0,0,21.176990329644408,44.448042973127215,113,84.37052136569332
9,5,1970-01-01 00:00:00.000000004,1,0,0,24.118990206536868,54.427627011116265,50,69.5827189107884
12,5,1970-01-01 00:00:00.000000004,1,0,0,24.687305258603335,46.47264057020166,40,85.09727311861111
15,5,1970-01-01 00:00:00.000000004,1,0,0,21.65423384800702,46.61557193969069,52,72.56646147695743
18,5,1970-01-01 00:00:00.000000004,1,0,0,19.206269097079037,59.32914190513486,96,106.94054303732032
21,5,1970-01-01 00:00:00.000000004,1,0,0,16.652559541475455,52.074039280899,103,97.16692539747216
0,6,1970-01-01 00:00:00.000000004,1,0,0,15.353552998583467,60.55406559234451,99,71.17838031528736
3,6,1970-01-01 00:00:00.000000004,1,0,0,16.87691572977,57.291305225414575,114,66.98578787567845
6,6,1970-01-01 00:00:00.000000004,1,0,0,17.723126471374933,48.77099055769596,118,85.23408631256599
9,6,1970-01-01 00:00:00.000000004,1,0,0,21.79004737883914,45.05685423948175,49,59.572669587483574
12,6,1970-01-01 00:00:00.000000004,1,0,0,22.827214646544093,44.676771870173695,51,72.81167237338013
15,6,1970-01-01 00:00:00.000000004,1,0,0,21.16810112667703,55.37052047428677,55,75.39449802988835
18,6,1970-01-01 00:00:00.000000004,1,0,0,18.311525276631,53.27748497373132,101,101.21447221260544
21,6,1970-01-01 00:00:00.000000004,1,0,0,17.070350838727453,58.84856620575774,86,111.77029626871165
0,0,1970-01-01 00:00:00.000000004,0,0,0,15.776459478910448,58.46049704489502,111,76.84235778686069
3,0,1970-01-01 00:00:00.000000004,0,0,0,15.83373270567352,57.85298876723118,142,76.64456086778492
6,0,1970-01-01 00:00:00.000000004,0,0,0,18.875044853897585,53.9201568762053,143,92.16272669198388
9,0,1970-01-01 00:00:00.000000004,0,0,0,25.152236830978534,39.16553105563639,63,59.95076191185743
12,0,1970-01-01 00:00:00.000000004,0,0,0,24.938997366362468,44.79250108470397,54,88.88933469620605
15,0,1970-01-01 00:00:00.000000004,0,0,0,24.00324975557367,51.12486935857919,57,70.26121623430738
18,0,1970-01-01 00:00:00.000000004,0,0,0,21.705796565718114,59.24556786854785,129,107.81848258434825
21,0,1970-01-01 00:00:00.000000004,0,0,0,16.58668736398696,53.21551721081182,113,103.21723106049004
0,1,1970-01-01 00:00:00.000000004,0,0,0,14.29099456046484,55.26432593790846,112,73.4978788897419
3,1,1970-01-01 00:00:00.000000004,0,0,0,20.1385732070438,51.612528077298954,146,75.86465871574408
6,1,1970-01-01 00:00:00.000000004,0,0,0,19.41511615091668,55.82597369892119,145,74.40046578227471
9,1,1970-01-01 00:00:00.000000004,0,0,0,24.18757084650372,48.049416913207445,67,80.88908361414894
12,1,1970-01-01 00:00:00.000000004,0,0,0,27.017420366301764,35.79973780060112,53,73.75227966129019
15,1,1970-01-01 00:00:00.000000004,0,0,0,21.53775215697109,45.38561857023933,51,81.96344708672436
18,1,1970-01-01 00:00:00.000000004,0,0,0,20.537775737870348,55.10139100027291,119,105.47194808500232
21,1,1970-01-01 00:00:00.000000004,0,0,0,17.45796439051289,56.48173165415421,124,96.61444835664174
0,2,1970-01-01 00:00:00.000000004,0,0,0,18.563017584615373,55.007571585753425,112,78.39070449612669
3,2,1970-01-01 00:00:00.000000004,0,0,0,18.170346846706543,61.01355867749854,146,82.44055990032382
6,2,1970-01-01 00:00:00.000000004,0,0,0,22.106438344495817,51.06450061765434,142,88.46044787087044
9,2,1970-01-01 00:00:00.000000004,0,0,0,23.300232457645432,44.808180270018795,67,66.89716362324167
12,2,1970-01-01 00:00:00.000000004,0,0,0,24.486640066562117,48.39472853428096,69,87.916161445368
15,2,1970-01-01 00:00:00.000000004,0,0,0,20.777669289054295,56.298483391196456,64,69.06721848580203
18,2,1970-01-01 00:00:00.000000004,0,0,0,20.07070154608808,56.36703500048959,122,108.90965251854404
21,2,1970-01-01 00:00:00.000000004,0,0,0,16.382775191209035,61.64915537630357,126,96.23049753129
0,3,1970-01-01 00:00:00.000000004,0,0,0,16.82166711086482,63.85177055667071,125,73.79802090212989
3,3,1970-01-01 00:00:00.000000004,0,0,0,18.335892309816177,57.26218158385732,141,62.81409676339594
6,3,1970-01-01 00:00:00.000000004,0,0,0,19.70268831777087,46.1970701052799,138,75.63873339818501
9,3,1970-01-01 00:00:00.000000004,0,0,0,20.75578106540715,48.61600970984821,51,69.52747991699596
12,3,1970-01-01 00:00:00.000000004,0,0,0,25.55229523064354,42.31437656104989,52,87.72342263292245
15,3,1970-01-01 00:00:00.000000004,0,0,0,23.112845123888828,47.350706791350355,55,78.29294929390849
18,3,1970-01-01 00:00:00.000000004,0,0,0,21.282008621491684,53.96452283777195,119,101.2360544478423
21,3,1970-01-01 00:00:00.000000004,0,0,0,17.383344707627792,56.39058318370935,116,104.46020848772612
0,4,1970-01-01 00:00:00.000000004,0,0,0,17.530155503111775,62.00613132964636,110,82.17212428098307
3,4,1970-01-01 00:00:00.000000004,0,0,0,17.818664834056023,51.06892743626849,142,78.83936940381429
6,4,1970-01-01 00:00:00.000000004,0,0,0,19.53460546348611,54.41711699255619,140,89.61305790335801
9,4,1970-01-01 00:00:00.000000004,0,0,0,20.648592618875263,57.66462044129308,63,72.25655591241672
12,4,1970-01-01 00:00:00.000000004,0,0,0,24.503345444805497,57.781992650792326,53,78.71262669556603
15,4,1970-01-01 00:00:00.000000004,0,0,0,22.828811640273813,51.90872905888375,68,73.3816823848165
18,4,1970-01-01 00:00:00.000000004,0,0,0,21.3396419453517,52.86366533422699,113,98.7168507344789
21,4,1970-01-01 00:00:00.000000004,0,0,0,17.0226612487278,48.48208708829304,117,103.05991400528734
0,5,1970-01-01 00:00:00.000000004,1,0,0,13.924436638319662,65.3652283098788,98,74.39189030427931
3,5,1970-01-01 00:00:00.000000004,1,0,0,21.03452711352899,49.96649770248966,115,71.12251660514565
6,5,1970-01-01 00:00:00.000000004,1,0,0,24.12295189555811,48.27865575259606,110,79.3119416872848
9,5,1970-01-01 00:00:00.000000004,1,0,0,23.76145715868429,40.10066028725544,51,64.56224085621206
12,5,1970-01-01 00:00:00.000000004,1,0,0,25.457109258410707,42.058424847183815,43,75.78234226835654
15,5,1970-01-01 00:00:00.000000004,1,0,0,23.486976958283936,45.6268181640651,56,75.20843193370261
18,5,1970-01-01 00:00:00.000000004,1,0,0,16.656627396280825,59.67590732932316,89,99.5756054014834
21,5,1970-01-01 00:00:00.000000004,1,0,0,16.476308030190797,48.476696958966144,103,89.53797473451398
0,6,1970-01-01 00:00:00.000000004,1,0,0,15.80125141679893,52.51242745869081,96,79.54770488728545
3,6,1970-01-01 00:00:00.000000004,1,0,0,16.210490823983964,72.10590160481105,118,66.33601616344674
6,6,1970-01-01 00:00:00.000000004,1,0,0,21.616815947854985,46.22723452397092,116,89.03947615058814
9,6,1970-01-01 00:00:00.000000004,1,0,0,20.38223528296607,51.45945748062892,41,70.35576076780683
12,6,1970-01-01 00:00:00.000000004,1,0,0,25.47026709559239,38.310313007708054,45,83.98635371729611
15,6,1970-01-01 00:00:00.000000004,1,0,0,23.26493999471752,46.072742593994555,39,80.13236024410666
